Stock quote and option quote for SPY on 12/1/25 10:00:29

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
681.53,D,-1.86,681.51,Q,681.53,Q,320 x 280,"17,840,712",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
97,1.07%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,3,0.00%,.92,.00,55.38%,136.53,0,92.51%,<empty>,.12,-.24,.23,136.65,X,139.30,H,26 DEC 25,545,.26,I,.27,I,0,961,0.00%,-.01,.00,37.45%,0,0,1.43%,0.05%,-.01,-.04,.05,,
,,0,2,0.00%,.92,.00,53.32%,131.53,0,92.47%,<empty>,.12,-.23,.23,131.74,E,134.26,C,26 DEC 25,550,.28,U,.29,N,0,756,0.00%,-.01,.00,36.46%,0,0,1.55%,0.05%,-.01,-.04,.06,,
,,0,0,0.00%,.92,.00,51.42%,126.53,0,92.35%,<empty>,.13,-.22,.24,126.72,C,129.39,I,26 DEC 25,555,.31,N,.31,W,0,374,0.00%,-.01,.00,35.52%,0,0,1.70%,0.06%,-.01,-.04,.06,,
,,<empty>,1,<empty>,.92,.00,49.35%,121.53,0,92.32%,<empty>,.13,-.22,.24,121.80,E,124.32,I,26 DEC 25,560,.33,U,.34,I,0,614,0.00%,-.01,.00,34.54%,0,0,1.85%,0.06%,-.01,-.04,.07,,
,,<empty>,2,<empty>,.92,.00,47.34%,116.53,0,92.25%,<empty>,.14,-.21,.24,116.81,I,119.34,T,26 DEC 25,565,.35,I,.36,I,0,952,0.00%,-.02,.00,33.46%,0,0,1.98%,0.06%,-.01,-.05,.07,,
,,<empty>,0,<empty>,.92,.00,45.74%,111.53,0,91.99%,<empty>,.15,-.21,.25,111.88,H,114.48,I,26 DEC 25,570,.39,U,.40,I,0,995,0.00%,-.02,.00,32.61%,0,0,2.21%,0.07%,-.01,-.05,.08,,
,,<empty>,1,<empty>,.92,.00,43.52%,106.53,0,92.02%,<empty>,.15,-.20,.25,106.84,I,109.42,I,26 DEC 25,575,.41,I,.42,N,0,511,0.00%,-.02,.00,31.47%,0,0,2.37%,0.07%,-.01,-.05,.09,,
,,0,24,0.00%,.92,.00,41.84%,101.53,0,91.77%,<empty>,.16,-.19,.25,101.94,E,104.47,H,26 DEC 25,580,.45,I,.46,W,16,337,0.00%,-.02,.00,30.53%,0,0,2.62%,0.08%,-.01,-.05,.09,,
,,<empty>,1,<empty>,.92,.00,40.05%,96.53,0,91.56%,<empty>,.17,-.19,.26,96.98,E,99.52,H,26 DEC 25,585,.50,U,.51,M,0,557,0.00%,-.02,.00,29.64%,0,0,2.92%,0.09%,-.01,-.06,.10,,
,,0,3,0.00%,.91,.00,38.29%,91.53,0,91.33%,<empty>,.18,-.19,.26,92.01,E,94.58,C,26 DEC 25,590,.54,I,.55,W,2,594,-4.41%,-.03,.00,28.60%,0,-.03,3.20%,0.09%,-.01,-.06,.11,,
,,<empty>,3,<empty>,.91,.00,36.57%,86.53,0,91.04%,<empty>,.19,-.18,.27,87.05,C,89.65,E,26 DEC 25,595,.60,I,.61,W,1,313,+24.19%,-.03,.00,27.68%,0,+.15,3.57%,0.10%,-.02,-.06,.13,,
,,0,46,0.00%,.91,.00,34.76%,81.53,0,90.79%,<empty>,.20,-.18,.28,82.12,C,84.63,A,26 DEC 25,600,.66,A,.67,W,0,"3,565",0.00%,-.03,.00,26.70%,0,0,3.97%,0.11%,-.02,-.07,.14,,
,,0,15,0.00%,.91,.00,32.91%,76.53,0,90.54%,<empty>,.20,-.17,.28,77.08,I,79.69,H,26 DEC 25,605,.74,I,.75,N,0,724,0.00%,-.04,.00,25.79%,0,0,4.49%,0.12%,-.02,-.07,.15,,
,,0,63,0.00%,.90,.00,31.55%,71.53,0,89.89%,<empty>,.22,-.17,.30,72.23,E,74.84,H,26 DEC 25,610,.84,I,.85,W,0,651,0.00%,-.04,.00,24.93%,0,0,5.11%,0.14%,-.02,-.08,.17,,
,,<empty>,21,<empty>,.90,.00,30.10%,66.53,0,89.23%,<empty>,.23,-.17,.31,67.41,C,69.92,I,26 DEC 25,615,.95,I,.97,I,0,"2,943",0.00%,-.05,.00,24.05%,0,0,5.84%,0.16%,-.03,-.09,.19,,
,,0,26,0.00%,.89,.00,28.40%,61.53,0,88.70%,<empty>,.24,-.17,.32,62.37,I,65.07,H,26 DEC 25,620,1.10,T,1.10,I,1,"1,651",+13.08%,-.06,.00,23.20%,0,+.14,6.71%,0.18%,-.03,-.09,.22,,
,,0,10,0.00%,.88,.00,27.26%,56.53,0,87.57%,<empty>,.25,-.17,.35,57.65,H,60.29,N,26 DEC 25,625,1.27,I,1.29,I,8,789,+2.24%,-.07,.00,22.40%,0,+.03,7.81%,0.21%,-.03,-.10,.24,,
,,0,298,0.00%,.87,.00,25.78%,51.53,0,86.61%,<empty>,.26,-.17,.37,52.83,C,55.41,H,26 DEC 25,630,1.49,I,1.50,W,2,"1,965",+3.50%,-.08,.00,21.61%,0,+.05,9.10%,0.24%,-.04,-.11,.28,,
,,0,36,0.00%,.86,.00,25.28%,46.53,0,84.47%,<empty>,.27,-.19,.41,48.75,C,50.60,A,26 DEC 25,635,1.75,I,1.77,D,0,"1,020",0.00%,-.10,.00,20.83%,0,0,10.68%,0.28%,-.05,-.12,.31,,
,,0,27,0.00%,.85,.01,22.75%,41.53,0,84.25%,<empty>,.28,-.17,.41,43.38,C,45.51,E,26 DEC 25,640,2.08,I,2.10,C,2,"1,378",+17.09%,-.11,.01,20.08%,0,+.34,12.59%,0.33%,-.06,-.14,.35,,
,,<empty>,41,<empty>,.83,.01,21.89%,36.53,0,81.94%,<empty>,.29,-.19,.45,39.60,Z,40.27,N,26 DEC 25,645,2.48,I,2.50,I,0,"1,876",0.00%,-.14,.01,19.32%,0,0,14.88%,0.39%,-.07,-.15,.40,,
,,0,105,0.00%,.82,.01,21.21%,33.53,0,80.57%,<empty>,.29,-.19,.47,36.83,E,37.55,Q,26 DEC 25,648,2.76,I,2.79,I,0,835,0.00%,-.15,.01,18.87%,0,0,16.47%,0.43%,-.08,-.16,.43,,
,,<empty>,26,<empty>,.81,.01,21.00%,32.53,0,80.06%,<empty>,.29,-.19,.48,35.95,W,36.63,E,26 DEC 25,649,2.86,I,2.88,I,0,947,0.00%,-.16,.01,18.71%,0,0,17.02%,0.44%,-.08,-.16,.44,,
,,10,277,+9.34%,.81,.01,20.96%,31.53,+2.93,79.33%,<empty>,.30,-.19,.49,35.21,E,35.74,E,26 DEC 25,650,2.97,W,2.99,M,43,"2,807",+12.85%,-.16,.01,18.56%,0,+.37,17.62%,0.46%,-.08,-.16,.45,,
,,0,8,0.00%,.80,.01,20.40%,30.53,0,79.20%,<empty>,.30,-.19,.50,34.10,E,34.72,I,26 DEC 25,651,3.08,B,3.09,D,0,56,0.00%,-.17,.01,18.40%,0,0,18.21%,0.48%,-.08,-.16,.46,,
,,0,33,0.00%,.80,.01,20.43%,29.53,0,78.35%,<empty>,.30,-.20,.51,33.35,E,33.93,E,26 DEC 25,652,3.19,I,3.21,I,2,242,-5.35%,-.18,.01,18.25%,0,-.20,18.84%,0.49%,-.09,-.17,.47,,
,,0,48,0.00%,.79,.01,20.05%,28.53,0,77.97%,<empty>,.30,-.19,.51,32.35,W,32.98,Q,26 DEC 25,653,3.31,I,3.33,I,0,89,0.00%,-.18,.01,18.10%,0,0,19.50%,0.51%,-.09,-.17,.48,,
,,0,58,0.00%,.78,.01,20.18%,27.53,0,76.96%,<empty>,.30,-.20,.53,31.67,E,32.25,E,26 DEC 25,654,3.43,I,3.41,D,0,94,0.00%,-.19,.01,17.90%,0,0,20.11%,0.53%,-.09,-.17,.49,,
,,0,76,0.00%,.78,.01,19.55%,26.53,0,76.84%,<empty>,.30,-.20,.53,30.66,E,31.06,W,26 DEC 25,655,3.53,I,3.56,I,3,"1,222",+11.41%,-.19,.01,17.74%,0,+.42,20.80%,0.54%,-.10,-.17,.50,,
,,0,61,0.00%,.77,.01,19.54%,25.53,0,75.95%,<empty>,.30,-.20,.54,29.87,I,30.32,Q,26 DEC 25,656,3.70,U,3.72,I,0,195,0.00%,-.20,.01,17.65%,0,0,21.61%,0.57%,-.10,-.17,.51,,
,,0,200,0.00%,.77,.01,19.14%,24.53,0,75.51%,<empty>,.30,-.20,.55,28.85,W,29.39,E,26 DEC 25,657,3.83,U,3.85,W,0,161,0.00%,-.21,.01,17.48%,0,0,22.33%,0.59%,-.10,-.18,.52,,
,,0,103,0.00%,.76,.01,18.89%,23.53,0,74.87%,<empty>,.30,-.20,.56,28.09,W,28.37,W,26 DEC 25,658,3.98,W,4.00,I,0,597,0.00%,-.22,.01,17.33%,0,0,23.12%,0.61%,-.11,-.18,.53,,
,,0,73,0.00%,.76,.01,18.67%,22.53,0,74.16%,<empty>,.30,-.20,.57,27.23,S,27.50,S,26 DEC 25,659,4.12,I,4.15,I,0,292,0.00%,-.22,.01,17.17%,0,0,23.91%,0.63%,-.11,-.18,.54,,
,,0,"1,639",0.00%,.75,.01,18.46%,21.53,0,73.41%,<empty>,.30,-.20,.58,26.38,W,26.64,W,26 DEC 25,660,4.28,I,4.30,S,11,"1,546",+2.04%,-.23,.01,17.01%,0,+.09,24.74%,0.65%,-.11,-.18,.56,,
,,0,582,0.00%,.74,.01,18.44%,20.53,0,72.41%,<empty>,.30,-.21,.59,25.56,W,25.98,E,26 DEC 25,661,4.45,W,4.47,B,0,700,0.00%,-.24,.01,16.86%,0,0,25.61%,0.68%,-.12,-.19,.57,,
,,0,357,0.00%,.73,.01,18.27%,19.53,0,71.57%,<empty>,.30,-.21,.60,24.59,Z,25.31,T,26 DEC 25,662,4.62,U,4.64,W,1,329,-65.08%,-.25,.01,16.70%,0,-9.60,26.50%,0.70%,-.12,-.19,.58,,
,,0,143,0.00%,.72,.01,17.90%,18.53,0,70.92%,<empty>,.29,-.21,.60,23.77,T,24.27,W,26 DEC 25,663,4.80,B,4.82,W,3,409,-7.16%,-.26,.01,16.55%,0,-.39,27.43%,0.73%,-.13,-.19,.59,,
,,0,589,0.00%,.72,.01,17.71%,17.53,0,70.05%,<empty>,.29,-.21,.61,22.95,E,23.45,E,26 DEC 25,664,4.98,I,5.01,I,0,376,0.00%,-.27,.01,16.39%,0,0,28.38%,0.76%,-.13,-.19,.60,,
,,0,481,0.00%,.71,.01,17.52%,16.53,0,69.14%,<empty>,.29,-.21,.62,22.18,W,22.59,W,26 DEC 25,665,5.17,W,5.19,W,3,678,+6.12%,-.28,.01,16.22%,0,+.32,29.35%,0.79%,-.14,-.19,.61,,
,,1,241,+33.31%,.70,.01,17.28%,15.53,+5.10,68.25%,<empty>,.29,-.21,.63,21.39,W,21.71,C,26 DEC 25,666,5.37,I,5.40,C,4,437,+18.34%,-.29,.01,16.07%,0,+.93,30.37%,0.82%,-.14,-.19,.62,,
,,0,257,0.00%,.69,.01,16.97%,14.53,0,67.40%,<empty>,.29,-.21,.64,20.54,E,20.82,E,26 DEC 25,667,5.58,I,5.61,I,1,307,+18.94%,-.30,.01,15.91%,0,+1.00,31.42%,0.85%,-.15,-.19,.63,,
,,0,230,0.00%,.68,.01,16.91%,13.53,0,66.26%,<empty>,.29,-.21,.65,19.73,W,20.21,E,26 DEC 25,668,5.80,I,5.84,I,0,551,0.00%,-.31,.01,15.77%,0,0,32.52%,0.88%,-.15,-.20,.64,,
,,0,166,0.00%,.67,.01,16.78%,12.53,0,65.16%,<empty>,.28,-.21,.66,18.97,E,19.49,S,26 DEC 25,669,6.03,I,6.07,D,0,360,0.00%,-.32,.01,15.61%,0,0,33.65%,0.91%,-.16,-.20,.65,,
,,0,857,0.00%,.66,.01,16.39%,11.53,0,64.28%,<empty>,.28,-.21,.66,18.22,E,18.43,S,26 DEC 25,670,6.27,I,6.30,N,6,"1,260",+6.94%,-.33,.01,15.45%,0,+.42,34.80%,0.95%,-.16,-.20,.66,,
,,1,237,-0.17%,.65,.01,16.22%,10.53,-.03,63.14%,<empty>,.28,-.21,.67,17.45,Z,17.70,S,26 DEC 25,671,6.52,I,6.55,I,1,413,+8.17%,-.34,.01,15.29%,0,+.51,36.00%,0.98%,-.17,-.20,.67,,
,,0,459,0.00%,.63,.01,16.01%,9.53,0,62.01%,<empty>,.27,-.21,.68,16.70,E,16.92,B,26 DEC 25,672,6.79,I,6.82,I,1,538,+8.16%,-.36,.01,15.15%,0,+.52,37.25%,1.02%,-.18,-.20,.68,,
,,1,400,-5.52%,.62,.01,15.83%,8.53,-.93,60.81%,<empty>,.27,-.21,.69,15.96,P,16.19,W,26 DEC 25,673,7.06,I,7.09,I,1,189,+18.48%,-.37,.01,14.99%,0,+1.31,38.51%,1.06%,-.18,-.20,.68,,
,,0,177,0.00%,.61,.01,15.73%,7.53,0,59.52%,<empty>,.27,-.21,.69,15.18,W,15.64,W,26 DEC 25,674,7.34,D,7.36,I,0,264,0.00%,-.38,.01,14.83%,0,0,39.81%,1.10%,-.19,-.20,.69,,
,,0,"1,306",0.00%,.60,.01,15.50%,6.53,0,58.29%,<empty>,.26,-.21,.70,14.52,W,14.79,E,26 DEC 25,675,7.63,I,7.66,B,0,832,0.00%,-.40,.01,14.67%,0,0,41.16%,1.15%,-.19,-.20,.70,,
,,0,525,0.00%,.58,.01,15.26%,5.53,0,57.02%,<empty>,.26,-.21,.71,13.80,S,14.02,S,26 DEC 25,676,7.91,I,7.97,W,0,394,0.00%,-.41,.01,14.49%,0,0,42.53%,1.19%,-.20,-.20,.70,,
,,10,160,-10.64%,.57,.01,15.07%,4.53,-1.49,55.68%,<empty>,.25,-.21,.71,13.10,W,13.33,U,26 DEC 25,677,8.28,D,8.32,W,0,208,0.00%,-.42,.01,14.39%,0,0,43.99%,1.24%,-.21,-.20,.71,,
,,0,265,0.00%,.56,.01,14.89%,3.53,0,54.29%,<empty>,.25,-.20,.71,12.43,W,12.64,C,26 DEC 25,678,8.61,I,8.64,W,0,265,0.00%,-.44,.02,14.22%,0,0,45.44%,1.29%,-.22,-.20,.71,,
,,0,271,0.00%,.54,.01,14.70%,2.53,0,52.87%,<empty>,.24,-.20,.72,11.76,S,11.98,W,26 DEC 25,679,8.96,I,9.02,W,1,797,0.00%,-.45,.02,14.09%,0,0,46.94%,1.34%,-.22,-.20,.72,,
,,9,"1,674",-11.16%,.53,.02,14.49%,1.53,-1.36,51.42%,<empty>,.24,-.20,.72,11.18,S,11.22,B,26 DEC 25,680,9.33,I,9.37,I,22,"1,236",+20.83%,-.47,.02,13.93%,0,+1.85,48.46%,1.39%,-.23,-.20,.72,,
,,19,449,-8.14%,.51,.02,14.34%,.53,-.96,49.91%,<empty>,.23,-.20,.72,10.56,I,10.60,I,26 DEC 25,681,9.72,I,9.80,W,0,394,0.00%,-.48,.02,13.82%,0,0,50.03%,1.45%,-.24,-.19,.72,,
,,2,758,-14.02%,.50,.02,14.18%,0,-1.56,48.38%,<empty>,.23,-.20,.72,9.96,I,9.99,I,26 DEC 25,682,10.14,W,10.19,D,1,355,+4.71%,-.50,.02,13.67%,.47,+.47,51.62%,1.51%,-.25,-.19,.72,,
,,1,404,-16.26%,.48,.02,14.00%,0,-1.72,46.82%,<empty>,.22,-.19,.72,9.35,I,9.39,W,26 DEC 25,683,10.56,J,10.61,I,11,257,+7.14%,-.52,.02,13.53%,1.47,+.70,53.24%,1.57%,-.25,-.19,.72,,
,,12,527,-9.86%,.47,.02,13.82%,0,-.91,45.22%,<empty>,.21,-.19,.72,8.76,I,8.81,W,26 DEC 25,684,11.00,W,11.04,E,0,112,0.00%,-.53,.02,13.39%,2.47,0,54.89%,1.64%,-.26,-.19,.72,,
,,1,"1,459",-11.42%,.45,.02,13.68%,0,-1.06,43.60%,<empty>,.21,-.19,.72,8.21,E,8.26,I,26 DEC 25,685,11.46,W,11.50,I,3,178,+2.03%,-.55,.02,13.25%,3.47,+.23,56.56%,1.70%,-.27,-.19,.72,,
,,0,338,0.00%,.43,.02,13.51%,0,0,41.95%,<empty>,.20,-.19,.71,7.67,I,7.71,I,26 DEC 25,686,11.84,B,12.10,C,0,5,0.00%,-.57,.02,13.14%,4.47,0,58.24%,1.78%,-.28,-.18,.71,,
,,25,493,-6.08%,.42,.02,13.36%,0,-.46,40.29%,<empty>,.19,-.18,.71,7.16,W,7.19,W,26 DEC 25,687,12.36,W,12.57,E,0,6,0.00%,-.58,.02,13.01%,5.47,0,59.94%,1.85%,-.28,-.18,.71,,
,,7,"1,033",-8.73%,.40,.02,13.22%,0,-.64,38.61%,<empty>,.18,-.18,.70,6.66,I,6.70,W,26 DEC 25,688,12.87,T,13.25,B,<empty>,9,<empty>,-.60,.02,12.99%,6.47,0,61.56%,1.93%,-.29,-.18,.70,,
,,6,920,-20.66%,.38,.02,13.06%,0,-1.44,36.91%,<empty>,.18,-.17,.69,6.17,W,6.22,B,26 DEC 25,689,13.30,B,13.69,S,0,10,0.00%,-.62,.02,12.72%,7.47,0,63.40%,2.00%,-.30,-.17,.69,,
,,3,"1,604",-11.69%,.36,.02,12.94%,0,-.76,35.23%,<empty>,.17,-.17,.68,5.74,S,5.76,D,26 DEC 25,690,14.00,W,14.31,W,0,46,0.00%,-.64,.02,12.75%,8.47,0,64.96%,2.09%,-.31,-.17,.68,,
,,13,485,-10.93%,.35,.02,12.81%,0,-.66,33.54%,<empty>,.16,-.17,.67,5.29,I,5.35,I,26 DEC 25,691,14.48,T,14.89,B,<empty>,0,<empty>,-.65,.02,12.56%,9.47,0,66.75%,2.17%,-.32,-.16,.67,,
,,10,530,-19.34%,.33,.02,12.72%,0,-1.11,31.90%,<empty>,.15,-.16,.66,4.92,I,4.95,I,26 DEC 25,692,15.13,E,15.43,N,0,301,0.00%,-.67,.02,12.44%,10.47,0,68.45%,2.26%,-.32,-.16,.65,,
,,33,"1,041",-19.25%,.31,.02,12.57%,0,-1.03,30.19%,<empty>,.15,-.16,.64,4.51,I,4.54,I,26 DEC 25,693,15.79,E,16.20,W,<empty>,6,<empty>,-.69,.02,12.48%,11.47,0,69.93%,2.36%,-.33,-.16,.64,,
,,6,735,-25.30%,.30,.02,12.47%,0,-1.27,28.56%,<empty>,.14,-.15,.63,4.15,I,4.19,U,26 DEC 25,694,16.35,S,16.69,E,0,197,0.00%,-.71,.02,12.19%,12.47,0,71.85%,2.44%,-.34,-.15,.62,,
,,2,"2,395",-24.46%,.28,.01,12.38%,0,-1.13,26.97%,<empty>,.13,-.15,.61,3.83,I,3.84,W,26 DEC 25,695,17.07,S,17.48,B,0,13,0.00%,-.72,.02,12.24%,13.47,0,73.24%,2.55%,-.34,-.15,.61,,
,,0,803,0.00%,.26,.01,12.24%,0,0,25.32%,<empty>,.12,-.14,.59,3.47,I,3.51,Q,26 DEC 25,696,17.67,E,18.22,T,<empty>,0,<empty>,-.74,.01,12.13%,14.47,0,74.87%,2.65%,-.35,-.14,.59,,
,,11,703,-11.49%,.25,.01,12.12%,0,-.44,23.73%,<empty>,.12,-.13,.57,3.17,W,3.19,W,26 DEC 25,697,18.35,T,18.85,I,<empty>,1,<empty>,-.75,.01,11.95%,15.47,0,76.56%,2.74%,-.36,-.13,.57,,
,,1,896,-18.07%,.23,.01,12.03%,0,-.58,22.22%,<empty>,.11,-.13,.55,2.89,U,2.91,W,26 DEC 25,698,19.19,E,19.65,E,<empty>,0,<empty>,-.77,.01,12.04%,16.47,0,77.76%,2.86%,-.36,-.13,.55,,
,,0,785,0.00%,.22,.01,11.96%,0,0,20.78%,<empty>,.10,-.12,.53,2.65,W,2.64,U,26 DEC 25,699,19.84,E,20.48,T,<empty>,11,<empty>,-.78,.01,11.97%,17.47,0,79.21%,2.97%,-.37,-.12,.53,,
,,30,"2,992",-25.60%,.20,.01,11.86%,0,-.75,19.33%,<empty>,.10,-.12,.51,2.38,I,2.41,I,26 DEC 25,700,20.57,Q,21.15,E,0,"3,265",0.00%,-.80,.01,11.78%,18.47,0,80.84%,3.07%,-.37,-.12,.51,,
,,0,"1,012",0.00%,.19,.01,11.80%,0,0,18.00%,<empty>,.09,-.11,.49,2.16,I,2.20,W,26 DEC 25,701,21.50,C,22.05,T,0,7,0.00%,-.81,.01,11.99%,19.47,0,81.65%,3.21%,-.37,-.12,.50,,
,,0,975,0.00%,.17,.01,11.73%,0,0,16.69%,<empty>,.08,-.10,.47,1.96,B,1.98,I,26 DEC 25,702,22.18,E,22.74,C,<empty>,0,<empty>,-.82,.01,11.70%,20.47,0,83.37%,3.31%,-.38,-.11,.47,,
,,0,690,0.00%,.16,.01,11.67%,0,0,15.46%,<empty>,.08,-.10,.45,1.78,I,1.79,W,26 DEC 25,703,22.94,C,23.63,E,<empty>,1,<empty>,-.84,.01,11.67%,21.47,0,84.55%,3.43%,-.38,-.10,.45,,
,,0,"1,234",0.00%,.15,.01,11.61%,0,0,14.27%,<empty>,.07,-.09,.42,1.61,I,1.61,U,26 DEC 25,704,23.82,C,24.48,C,<empty>,0,<empty>,-.85,.01,11.71%,22.47,0,85.53%,3.55%,-.38,-.10,.43,,
,,0,754,0.00%,.14,.01,11.56%,0,0,13.15%,<empty>,.07,-.09,.40,1.44,I,1.46,D,26 DEC 25,705,24.65,C,25.38,S,0,0,0.00%,-.86,.01,11.73%,23.47,0,86.51%,3.68%,-.38,-.09,.41,,
,,0,733,0.00%,.13,.01,11.53%,0,0,12.15%,<empty>,.06,-.08,.38,1.30,I,1.33,I,26 DEC 25,706,25.62,I,26.19,E,<empty>,0,<empty>,-.86,.01,11.78%,24.47,0,87.35%,3.81%,-.38,-.09,.39,,
,,0,345,0.00%,.12,.01,11.48%,0,0,11.15%,<empty>,.06,-.08,.36,1.17,I,1.19,I,26 DEC 25,707,26.35,Q,27.15,C,<empty>,0,<empty>,-.88,.01,11.70%,25.47,0,88.43%,3.93%,-.38,-.08,.37,,
,,0,570,0.00%,.11,.01,11.47%,0,0,10.28%,<empty>,.05,-.07,.34,1.07,I,1.07,H,26 DEC 25,708,27.25,C,27.98,Z,0,1,0.00%,-.89,.01,11.64%,26.47,0,89.40%,4.06%,-.38,-.08,.35,,
,,0,408,0.00%,.10,.01,11.45%,0,0,9.43%,<empty>,.05,-.07,.32,.96,I,.97,I,26 DEC 25,709,28.32,C,28.96,S,<empty>,0,<empty>,-.89,.01,12.02%,27.47,0,89.49%,4.21%,-.37,-.08,.34,,
,,1,"1,656",-20.56%,.09,.01,11.44%,0,-.22,8.65%,<empty>,.04,-.06,.30,.86,I,.88,I,26 DEC 25,710,29.13,N,29.85,S,0,1,0.00%,-.90,.01,11.88%,28.47,0,90.54%,4.33%,-.37,-.07,.32,,
,,1,"1,344",-19.05%,.06,.01,11.46%,0,-.12,5.60%,<empty>,.03,-.05,.22,.52,I,.53,W,26 DEC 25,715,33.77,C,34.39,Q,0,3,0.00%,-.93,.01,11.83%,33.47,0,93.82%,5.00%,-.34,-.05,.23,,
,,1,"1,279",-19.51%,.04,.00,11.67%,0,-.08,3.72%,<empty>,.02,-.03,.16,.33,I,.34,W,26 DEC 25,720,37.51,H,40.07,E,0,0,0.00%,-.96,.00,11.64%,38.47,0,96.32%,5.69%,-.28,-.03,.16,,
,,1,539,-27.59%,.03,.00,12.00%,0,-.08,2.54%,<empty>,.01,-.03,.12,.22,I,.23,W,26 DEC 25,725,42.43,H,45.04,C,<empty>,0,<empty>,-.97,.00,12.50%,43.47,0,96.98%,6.42%,-.23,-.03,.13,,
,,0,351,0.00%,.02,.00,12.49%,0,0,1.85%,<empty>,.01,-.02,.09,.16,I,.17,W,26 DEC 25,730,47.42,H,49.90,C,<empty>,0,<empty>,-.97,.00,13.05%,48.47,0,97.71%,7.14%,-.19,-.02,.11,,
,,2,221,+30.00%,.02,.00,13.00%,0,+.03,1.39%,<empty>,.01,-.02,.07,.12,I,.13,W,26 DEC 25,735,52.32,H,54.87,C,<empty>,0,<empty>,-.98,.00,13.49%,53.47,0,98.31%,7.87%,-.17,-.02,.08,,
,,0,486,0.00%,.01,.00,13.67%,0,0,1.13%,<empty>,.01,-.01,.06,.10,I,.11,I,26 DEC 25,740,57.25,C,59.81,C,<empty>,0,<empty>,-.99,.00,13.61%,58.47,0,98.90%,8.59%,-.18,-.01,.06,,
,,0,274,0.00%,.01,.00,14.24%,0,0,0.89%,<empty>,.00,-.01,.05,.08,N,.09,W,26 DEC 25,745,62.26,H,64.78,S,<empty>,0,<empty>,-.99,.00,14.45%,63.47,0,99.02%,9.32%,-.28,-.01,.05,,
,,0,536,0.00%,.01,.00,14.93%,0,0,0.76%,<empty>,.00,-.01,.04,.07,I,.08,W,26 DEC 25,750,67.23,E,69.77,C,<empty>,0,<empty>,-.99,.00,14.99%,68.47,0,99.23%,10.05%,-.30,-.01,.04,,
,,0,21,0.00%,.01,.00,15.57%,0,0,0.64%,<empty>,.00,-.01,.04,.06,I,.07,W,26 DEC 25,755,72.24,I,74.75,E,<empty>,0,<empty>,-.99,.00,15.79%,73.47,0,99.30%,10.78%,-.25,-.01,.03,,
,,0,283,0.00%,.01,.00,16.44%,0,0,0.60%,<empty>,.00,-.01,.04,.06,W,.07,W,26 DEC 25,760,77.20,H,79.73,C,<empty>,0,<empty>,-1.00,.00,--,78.47,0,100.00%,11.51%,.00,.00,.00,,
,,0,269,0.00%,.01,.00,16.99%,0,0,0.50%,<empty>,.00,-.01,.03,.05,I,.06,N,26 DEC 25,765,82.26,C,84.71,C,<empty>,0,<empty>,-1.00,.00,17.21%,83.47,0,99.45%,12.25%,-.15,-.01,.02,,
,,4,346,0.00%,.00,.00,17.45%,0,0,0.40%,<empty>,.00,-.01,.02,.04,I,.05,H,26 DEC 25,770,87.16,E,89.69,E,<empty>,0,<empty>,-1.00,.00,--,88.47,0,100.00%,12.97%,.00,.00,.00,,
,,0,312,0.00%,.00,.00,18.25%,0,0,0.38%,<empty>,.00,-.01,.02,.04,I,.05,I,26 DEC 25,775,92.17,I,94.67,E,<empty>,0,<empty>,-1.00,.00,--,93.47,0,100.00%,13.71%,.00,.00,.00,,
,,0,341,0.00%,.00,.00,19.08%,0,0,0.37%,<empty>,.00,-.01,.02,.04,W,.05,W,26 DEC 25,780,97.13,S,99.68,H,<empty>,0,<empty>,-1.00,.00,--,98.47,0,100.00%,14.44%,.00,.00,.00,,
,,0,303,0.00%,.00,.00,19.38%,0,0,0.28%,<empty>,.00,-.01,.02,.03,N,.04,N,26 DEC 25,785,102.12,S,104.65,E,<empty>,0,<empty>,-1.00,.00,--,103.47,0,100.00%,15.17%,.00,.00,.00,,
,,0,586,0.00%,.00,.00,20.15%,0,0,0.27%,<empty>,.00,-.01,.02,.03,N,.04,I,26 DEC 25,790,107.47,A,109.62,C,<empty>,0,<empty>,-.99,.00,23.82%,108.47,0,99.09%,15.93%,-.75,-.02,.04,,
,,92,384,<empty>,.00,.00,20.95%,0,<empty>,0.26%,<empty>,.00,-.01,.02,.03,D,.04,I,26 DEC 25,795,112.13,A,114.62,E,<empty>,0,<empty>,-1.00,.00,--,113.47,0,100.00%,16.63%,.00,.00,.00,,
,,<empty>,160,<empty>,.00,.00,21.03%,0,0,0.19%,<empty>,.00,.00,.01,.02,N,.03,N,26 DEC 25,800,117.09,H,119.62,C,<empty>,4,<empty>,-1.00,.00,--,118.47,0,100.00%,17.36%,.00,.00,.00,,

31 DEC 25  (30)  100 (Quarterlys)
